JobName, Success, Time start, time schedule, Time start Exec, Time End Exec, Tier
Job311,1,174935.559456,175000.305208,175000.306290,249064.939757,RAL
Job307,1,174897.761801,175000.303043,175000.304125,249918.909983,PIC
Job218,1,174298.562577,175000.160544,175000.161626,250536.946908,CNAF
Job412,1,175665.300008,202000.163123,202005.519879,251219.754416,CERN
Job277,1,174673.221712,175000.166651,175000.167734,251631.580186,GRIDKA
Job201,1,174178.259602,175000.150722,175000.151804,252319.564342,RRCKI
Job224,1,174348.266876,175000.160544,175000.161626,252888.304700,CNAF
Job234,1,174380.404895,175000.161833,175000.162040,253541.744452,CERN
Job345,1,175177.380949,176000.306290,176000.307373,254023.314685,RAL
Job247,1,174472.173715,175000.161833,175000.162040,254448.172770,CERN
Job449,1,175901.694897,221000.333713,232000.103852,254485.617071,SARA
Job387,1,175519.952829,190000.162247,204731.922493,254704.379793,CERN
Job324,1,175047.526924,176000.306290,202943.227184,254967.695122,RAL
Job305,1,174875.102504,175000.303043,175000.304125,255201.645906,PIC
Job321,1,175023.810589,176000.306290,176000.307373,255557.504084,RAL
Job211,1,174249.399707,175000.150722,175000.151804,255973.923562,RRCKI
Job354,1,175256.062578,176000.306290,176000.307373,256494.972191,RAL
Job232,1,174377.932097,175000.160544,175000.161626,256566.503253,CNAF
Job290,1,174747.699014,175000.294383,175000.295466,256954.442184,IN2P3
Job369,1,175379.936421,176000.332631,176000.333713,257257.390360,SARA
Job228,1,174353.880616,175000.160544,175000.161626,257465.605561,CNAF
Job365,1,175342.743352,176000.332631,176000.333713,257476.654343,SARA
Job309,1,174900.577894,175000.303043,175000.304125,258073.694022,PIC
Job312,1,174940.465527,175000.305208,175000.306290,258230.558804,RAL
Job342,1,175170.830100,176000.306290,176000.307373,258584.155131,RAL
Job452,1,175935.485202,224000.308455,224694.004618,258710.792894,RAL
Job465,1,176035.336621,229000.173146,230460.360987,259032.524411,GRIDKA
Job347,1,175193.993597,176000.306290,211114.862375,259142.787120,RAL
Job463,1,176025.515098,229000.173146,231168.564429,259674.920817,GRIDKA
Job355,1,175263.957085,176000.306290,176000.307373,259790.299165,RAL
Job250,1,174489.759605,175000.161833,175000.162040,260087.005661,CERN
Job291,1,174765.587550,175000.294383,175000.295466,260650.743718,IN2P3
Job384,1,175490.932368,190000.162247,190000.162454,260868.346430,CERN
Job297,1,174816.999158,175000.294383,175000.295466,261095.023531,IN2P3
Job223,1,174345.050787,175000.160544,175000.161626,261270.794894,CNAF
Job336,1,175122.163600,176000.306290,176000.307373,261397.115977,RAL
Job304,1,174862.525086,175000.303043,175000.304125,261505.829253,PIC
Job296,1,174804.013480,175000.294383,243333.974424,261679.332137,IN2P3
Job259,1,174554.100217,175000.161833,175000.162040,261719.072526,CERN
Job248,1,174479.190518,175000.161833,175000.162040,262146.226841,CERN
Job220,1,174322.279927,175000.160544,175000.161626,262299.556187,CNAF
Job262,1,174584.949843,175000.161833,175000.162040,262433.396235,CERN
Job338,1,175136.968121,176000.306290,176000.307373,262836.947141,RAL
Job269,1,174606.824991,175000.161833,175000.162040,262964.982679,CERN
Job375,1,175415.998940,181000.162040,181000.162247,264400.840693,CERN
Job213,1,174264.574239,175000.160544,175000.161626,264891.661010,CNAF
Job437,1,175796.419219,213000.162709,213616.135554,264916.785269,CNAF
Job263,1,174587.416814,175000.161833,175000.162040,264946.536526,CERN
Job453,1,175936.892981,224000.308455,235300.471079,265437.693975,RAL
Job441,1,175830.412541,214000.307373,236623.906225,265936.458778,RAL
Job510,1,176408.077338,257000.163791,260643.378585,266304.869606,CNAF
Job343,1,175172.359741,176000.306290,176000.307373,266448.276373,RAL
Job244,1,174459.694453,175000.161833,175000.162040,266935.416159,CERN
Job490,1,176239.677091,246000.163744,247963.064734,266963.680964,CERN
Job353,1,175241.095495,176000.306290,176000.307373,267526.708322,RAL
Job332,1,175096.424649,176000.306290,176000.307373,267612.509973,RAL
Job251,1,174490.137889,175000.161833,175000.162040,267733.392921,CERN
Job373,1,175413.646661,176000.332631,176000.333713,268454.244342,SARA
Job275,1,174652.052037,175000.166651,175000.167734,268546.258858,GRIDKA
Job328,1,175064.756872,176000.306290,176000.307373,268759.136168,RAL
Job418,1,175725.484608,202000.169899,210099.575809,268858.399034,GRIDKA
Job293,1,174778.969090,175000.294383,175000.295466,269026.538986,IN2P3
Job298,1,174822.912707,175000.294383,175000.295466,269350.509747,IN2P3
Job216,1,174281.769500,175000.160544,175000.161626,270472.314990,CNAF
Job252,1,174505.572531,175000.161833,175000.162040,270943.355471,CERN
Job484,1,176186.619607,240000.298713,244028.770430,271924.361788,IN2P3
Job493,1,176262.892912,255000.163951,265301.338362,272112.430431,CERN
Job227,1,174352.465287,175000.160544,175000.161626,272185.661614,CNAF
Job374,1,175414.022202,181000.162040,181000.162247,272649.646462,CERN
Job344,1,175174.998517,176000.306290,251157.042320,272722.850402,RAL
Job266,1,174600.513801,175000.161833,175000.162040,272749.441249,CERN
Job249,1,174481.159703,175000.161833,175000.162040,272795.365059,CERN
Job231,1,174372.608327,175000.160544,175000.161626,273271.292563,CNAF
Job261,1,174581.746382,175000.161833,175000.162040,273757.897217,CERN
Job215,1,174281.418244,175000.160544,243331.642666,273787.517102,CNAF
Job340,1,175158.346908,176000.306290,251157.042320,273793.035663,RAL
Job206,1,174226.535400,175000.150722,175000.151804,273860.898719,RRCKI
Job256,1,174527.275353,175000.161833,175000.162040,273976.188692,CERN
Job385,1,175498.803526,190000.162247,190000.162454,274013.658275,CERN
Job548,1,176637.339243,266000.312785,267810.898775,274079.153900,RAL
Job468,1,176049.803525,230000.163537,230003.084597,274244.306049,CERN
Job481,1,176170.711261,240000.298713,244028.770430,274468.108188,IN2P3
Job360,1,175311.692207,176000.332631,176000.333713,274802.959186,SARA
Job238,1,174405.922480,175000.161833,175000.162040,274838.147286,CERN
Job264,1,174589.908773,175000.161833,175000.162040,274901.072340,CERN
Job322,1,175031.122166,176000.306290,176000.307373,275615.520576,RAL
Job349,1,175220.718233,176000.306290,176000.307373,275744.302972,RAL
Job362,1,175330.289315,176000.332631,176000.333713,275830.973351,SARA
Job475,1,176130.698930,231000.309538,246020.965977,276341.417505,RAL
Job333,1,175106.799989,176000.306290,251157.042320,276579.966175,RAL
Job444,1,175868.935562,214000.307373,222266.919200,276892.344056,RAL
Job239,1,174408.339924,175000.161833,175000.162040,277020.944164,CERN
Job327,1,175061.899532,176000.306290,176000.307373,277806.721364,RAL
Job253,1,174510.850719,175000.161833,175000.162040,277915.194177,CERN
Job383,1,175475.389086,183000.167734,183000.168816,278295.765512,GRIDKA
Job257,1,174533.330717,175000.161833,175000.162040,278394.988001,CERN
Job406,1,175648.687898,198000.295466,198000.296548,279225.939317,IN2P3
Job208,1,174231.292920,175000.150722,175000.151804,279226.965447,RRCKI
Job225,1,174351.147936,175000.160544,175000.161626,279328.623758,CNAF
Job237,1,174404.453662,175000.161833,175000.162040,279504.349726,CERN
Job229,1,174362.868332,175000.160544,175000.161626,279702.433089,CNAF
Job399,1,175623.531885,195000.168816,195000.169899,280129.400782,GRIDKA
Job393,1,175573.752298,194000.161626,194000.162709,280626.135021,CNAF
Job270,1,174619.901204,175000.166651,175000.167734,280772.561955,GRIDKA
Job280,1,174688.656134,175000.166651,175000.167734,281044.575193,GRIDKA
