JobName, Success, Time start, time schedule, Time start Exec, Time End Exec, Tier, Type
Job15,1,37.260709,1000.012165,1004.560092,48181.607948,RRCKI,jobInfo->type
Job93,1,221.189749,1000.013454,1176.210124,48565.464632,CERN,jobInfo->type
Job284,1,812.539972,26000.022321,26002.922785,48577.340152,GRIDKA,jobInfo->type
Job148,1,393.935561,27000.025569,27057.170153,48767.942035,PIC,jobInfo->type
Job281,1,798.698108,23000.025569,23030.947227,49046.204685,IN2P3,jobInfo->type
Job51,1,108.475165,1000.023404,1061.101331,49303.669773,RAL,jobInfo->type
Job217,1,601.988506,33000.022321,33003.740213,49369.523277,CNAF,jobInfo->type
Job88,1,213.793178,1000.025569,1011.733855,49521.323245,SARA,jobInfo->type
Job37,1,75.194936,43000.013247,43002.287752,49543.482668,RRCKI,jobInfo->type
Job258,1,745.098357,21000.019074,21005.818919,49673.927732,GRIDKA,jobInfo->type
Job17,1,38.987489,1000.021239,1019.282470,50211.220157,PIC,jobInfo->type
Job87,1,211.970610,1000.025569,1023.170840,50467.197769,SARA,jobInfo->type
Job26,1,52.718318,1000.019074,1035.309957,50894.086278,IN2P3,jobInfo->type
Job146,1,382.787644,20000.014075,20024.300036,51119.821303,CERN,jobInfo->type
Job175,1,484.867858,1000.023404,1072.256279,51270.488778,RAL,jobInfo->type
Job108,1,263.328022,1000.016909,1293.200855,51495.942400,GRIDKA,jobInfo->type
Job263,1,751.088659,20000.030981,20002.581920,52033.474449,SARA,jobInfo->type
Job85,1,204.884158,1000.025569,1011.733855,52566.661140,SARA,jobInfo->type
Job195,1,533.986675,8000.027734,8010.127153,52581.679045,SARA,jobInfo->type
Job64,1,147.584469,1000.019074,1035.309957,52704.158779,IN2P3,jobInfo->type
Job251,1,719.661953,20000.023404,20030.945062,52715.903444,IN2P3,jobInfo->type
Job86,1,211.640002,1000.025569,1011.733855,52765.397610,SARA,jobInfo->type
Job168,1,459.876272,33000.026651,33028.599484,52820.497515,PIC,jobInfo->type
Job243,1,702.976246,18000.022321,18030.943979,53196.014789,IN2P3,jobInfo->type
Job219,1,608.532071,46000.030981,46001.551977,53199.053709,PIC,jobInfo->type
Job150,1,397.404029,1000.014744,1165.938403,53505.882996,CNAF,jobInfo->type
Job227,1,633.857562,51000.034228,51025.954397,53631.354731,PIC,jobInfo->type
Job321,1,967.316652,36000.037476,36004.601004,53714.814943,SARA,jobInfo->type
Job94,1,236.109269,21000.023404,21028.596237,54027.811975,PIC,jobInfo->type
Job291,1,840.818071,24000.033146,24028.209094,54773.538309,SARA,jobInfo->type
Job200,1,554.410982,15000.017991,15028.159625,55138.478278,CNAF,jobInfo->type
Job271,1,768.225235,22000.032064,22002.583003,55647.296403,SARA,jobInfo->type
Job120,1,310.882434,25000.024486,25003.445970,56557.379567,PIC,jobInfo->type
Job31,1,64.484171,1000.019074,1035.309957,56890.621607,IN2P3,jobInfo->type
Job204,1,569.789385,31000.014904,31002.922142,57453.346219,CERN,jobInfo->type
Job350,1,1059.760078,50000.039641,50001.220333,57945.375503,IN2P3,jobInfo->type
Job177,1,493.811497,37000.027734,37025.947902,58505.949344,PIC,jobInfo->type
Job0,1,0.361733,1000.012165,1000.013247,59265.652614,RRCKI,jobInfo->type
Job163,1,448.966324,22000.014282,22023.689734,59346.091205,CERN,jobInfo->type
Job319,1,963.010892,36000.037476,36030.494646,60803.452202,SARA,jobInfo->type
Job307,1,904.476114,45000.026651,45003.059787,61016.120284,CNAF,jobInfo->type
Job222,1,615.716467,34000.023404,34025.119306,62964.896893,CNAF,jobInfo->type
Job183,1,502.228109,24000.014490,24024.300450,63125.636205,CERN,jobInfo->type
Job192,1,528.770956,44000.029899,44000.811223,63194.618005,PIC,jobInfo->type
Job267,1,757.547170,25000.020156,25002.920620,63237.402635,GRIDKA,jobInfo->type
Job233,1,664.407879,35000.024486,35028.166120,63692.956179,CNAF,jobInfo->type
Job198,1,552.538910,1000.016909,1000.017991,64605.818377,GRIDKA,jobInfo->type
Job105,1,246.972423,1000.013454,1000.013661,65338.600885,CERN,jobInfo->type
Job187,1,507.904659,38000.028816,38003.450300,65401.871075,PIC,jobInfo->type
Job173,1,477.789473,1000.014744,1000.015826,66215.277023,CNAF,jobInfo->type
Job140,1,366.777423,1000.014744,1000.015826,66679.364068,CNAF,jobInfo->type
Job113,1,281.791719,1000.013454,1000.013661,66733.274799,CERN,jobInfo->type
Job205,1,573.805965,32000.015111,32002.922349,66755.458456,CERN,jobInfo->type
Job322,1,969.410597,33000.036393,33031.089694,67190.431062,RAL,jobInfo->type
Job330,1,998.362011,38000.037476,38004.118014,68231.812057,RAL,jobInfo->type
Job358,1,1072.920966,54000.029899,54003.063035,69226.213071,CNAF,jobInfo->type
Job343,1,1046.252157,52000.016353,52024.302313,69587.957079,CERN,jobInfo->type
Job246,1,711.787023,50000.015412,50000.714321,69646.527454,RRCKI,jobInfo->type
Job42,1,86.909723,1000.013454,1000.013661,70513.897330,CERN,jobInfo->type
Job142,1,372.153038,18000.013868,18002.534983,70717.123370,CERN,jobInfo->type
Job180,1,496.011144,1000.016909,1000.017991,70808.535825,GRIDKA,jobInfo->type
Job282,1,807.214910,24000.026651,24030.948309,71450.122351,IN2P3,jobInfo->type
Job19,1,45.456088,1000.012165,1000.013247,71705.704892,RRCKI,jobInfo->type
Job247,1,713.096588,1000.023404,1000.024486,72002.726947,RAL,jobInfo->type
Job11,1,30.742554,1000.012165,1000.013247,72059.421579,RRCKI,jobInfo->type
Job275,1,773.277908,1000.023404,1000.024486,72724.575917,RAL,jobInfo->type
Job196,1,537.995059,1000.016909,1000.017991,72925.869205,GRIDKA,jobInfo->type
Job245,1,711.030276,1000.023404,1000.024486,73472.546267,RAL,jobInfo->type
Job157,1,427.537355,1000.014744,1000.015826,73755.719419,CNAF,jobInfo->type
Job261,1,747.634772,49000.016146,49029.455759,74595.712647,CERN,jobInfo->type
Job228,1,647.380426,53000.035311,53025.955479,74620.249289,PIC,jobInfo->type
Job2,1,5.847657,1000.012165,1000.013247,74853.928168,RRCKI,jobInfo->type
Job260,1,746.782484,59000.039641,59000.820966,75662.507866,PIC,jobInfo->type
Job45,1,95.805447,1000.013454,1000.013661,75857.414214,CERN,jobInfo->type
Job236,1,672.801493,38000.015525,38002.922763,76296.194670,CERN,jobInfo->type
Job301,1,875.082737,29000.033146,29027.121682,76377.864575,RAL,jobInfo->type
Job178,1,495.018795,1000.014744,1000.015826,76671.112615,CNAF,jobInfo->type
Job266,1,755.457295,1000.023404,1000.024486,76700.632251,RAL,jobInfo->type
Job256,1,731.085114,57000.038558,57023.354113,76877.631979,PIC,jobInfo->type
Job238,1,682.043399,45000.015732,45002.922970,76954.224264,CERN,jobInfo->type
Job248,1,714.498705,46000.015939,46029.455552,77129.429492,CERN,jobInfo->type
Job80,1,184.570743,1000.013454,1000.013661,77136.732034,CERN,jobInfo->type
Job269,1,763.131934,60000.016495,60003.862032,77142.490867,RRCKI,jobInfo->type
Job4,1,8.739538,1000.012165,1000.013247,77182.600153,RRCKI,jobInfo->type
Job174,1,483.544313,1000.014744,1000.015826,78462.144024,CNAF,jobInfo->type
Job320,1,964.968732,48000.027734,48003.060870,79156.743976,CNAF,jobInfo->type
Job74,1,167.192852,1000.013454,1000.013661,79924.064748,CERN,jobInfo->type
Job77,1,172.788365,1000.013454,1000.013661,79969.938349,CERN,jobInfo->type
Job272,1,768.798173,1000.023404,1000.024486,80421.431291,RAL,jobInfo->type
Job124,1,317.465968,1000.013454,1000.013661,80425.740637,CERN,jobInfo->type
Job276,1,774.294057,7000.024486,7000.025569,80519.598452,RAL,jobInfo->type
Job230,1,648.729913,34000.015318,34028.595945,80557.664521,CERN,jobInfo->type
Job212,1,593.642684,1000.023404,1000.024486,80847.096667,RAL,jobInfo->type
Job81,1,189.272483,1000.013454,1000.013661,81367.575365,CERN,jobInfo->type
Job102,1,241.755224,1000.013454,1000.013661,81880.052531,CERN,jobInfo->type
Job89,1,214.061806,1000.013454,1000.013661,82307.691002,CERN,jobInfo->type
Job127,1,323.552479,49000.014330,49002.288834,82649.548554,RRCKI,jobInfo->type
Job28,1,56.440203,1000.013454,1000.013661,82896.062180,CERN,jobInfo->type
Job250,1,717.767740,1000.023404,1000.024486,83042.199581,RAL,jobInfo->type
Job244,1,710.030182,55000.037476,55023.353031,83117.224068,PIC,jobInfo->type
Job73,1,165.379247,1000.013454,1000.013661,83182.327126,CERN,jobInfo->type
Job351,1,1061.647475,60000.017784,60024.303745,83745.416761,CERN,jobInfo->type
Job40,1,82.521197,1000.013454,1000.013661,84220.696498,CERN,jobInfo->type
