JobName, Success, Time start, time schedule, Time start Exec, Time End Exec, Tier
Job5,1,40.059370,1000.012165,1000.013247,107985.011065,RRCKI
Job314,1,88039.815469,89000.199847,89664.489497,108135.082337,RAL
Job328,1,88127.896686,89000.199847,89190.575148,108300.416566,RAL
Job358,1,88329.665598,92000.213919,92036.043528,108467.703955,RAL
Job257,1,87751.941111,88000.195517,92630.345476,108480.223299,RAL
Job221,1,87584.411157,88000.102695,89712.283731,108546.848691,GRIDKA
Job54,1,256.245730,1000.013454,1000.013661,108786.062759,CERN
Job94,1,486.263363,1000.013454,1000.013661,108872.402795,CERN
Job144,1,781.267998,1000.019074,1000.020156,109067.444019,IN2P3
Job28,1,125.791733,1000.013454,1000.013661,109417.732965,CERN
Job139,1,766.669562,1000.019074,1000.020156,109526.394133,IN2P3
Job71,1,337.558509,1000.013454,1000.013661,109773.682945,CERN
Job270,1,87812.093492,88000.112076,88148.553199,109930.044114,CNAF
Job277,1,87860.219665,88000.112076,88148.553199,109993.667479,CNAF
Job399,1,88488.578350,105000.123056,105184.177439,110372.019545,IN2P3
Job232,1,87611.294153,88000.102695,90311.445680,110672.458093,GRIDKA
Job393,1,88478.737252,103000.107439,103033.868588,110843.619678,CERN
Job320,1,88082.437315,89000.199847,89259.114678,111112.465052,RAL
Job347,1,88251.375354,91000.113375,91163.084998,111189.342057,CNAF
Job238,1,87639.188724,88000.102695,90366.560175,111872.477911,GRIDKA
Job159,1,838.007333,1000.023404,1000.024486,112395.175291,RAL
Job244,1,87687.112714,88000.112076,88188.642151,112409.281676,CNAF
Job205,1,87511.150899,88000.092746,88483.817053,112627.440301,CERN
Job199,1,87477.836025,88000.102695,90366.560175,112693.937197,GRIDKA
Job289,1,87913.473502,88000.195517,88091.590417,112744.225995,RAL
Job261,1,87780.135364,88000.114241,88078.765950,112773.762861,IN2P3
Job89,1,454.586581,1000.013454,1000.013661,113302.859129,CERN
Job231,1,87609.678274,88000.112076,88580.775781,113450.632138,CNAF
Job133,1,737.976641,1000.023404,97425.326068,113609.692692,RAL
Job283,1,87888.890680,88000.195517,88816.745770,113640.946085,RAL
Job313,1,88036.104215,89000.199847,89771.448991,113717.572963,RAL
Job242,1,87681.576258,88000.109551,88201.550544,113992.314199,PIC
Job18,1,102.899661,1000.012165,1000.013247,114017.121033,RRCKI
Job253,1,87728.322670,88000.112076,88580.775781,114158.563057,CNAF
Job341,1,88218.673516,90000.115324,90152.770348,114358.342171,IN2P3
Job190,1,1030.746309,2000.024486,2000.025569,114541.780371,RAL
Job333,1,88167.180488,89000.205259,90330.294034,114749.521864,SARA
Job197,1,87471.185924,88000.091456,88145.598386,114904.801904,RRCKI
Job209,1,87528.162012,88000.102695,90205.543067,115107.892298,GRIDKA
Job220,1,87576.560013,88000.092746,88483.817053,115525.185991,CERN
Job14,1,71.059717,1000.012165,1000.013247,115821.075929,RRCKI
Job237,1,87632.798419,88000.102695,90317.545571,115828.889623,GRIDKA
Job300,1,87978.674144,88000.195517,89271.469056,116165.304260,RAL
Job372,1,88365.730802,96000.095946,96015.947928,116482.506174,CERN
Job315,1,88047.544656,89000.199847,89773.416034,116653.269243,RAL
Job304,1,88006.637448,89000.092539,89183.469593,116729.311560,RRCKI
Job346,1,88245.113683,91000.110633,91163.082039,117093.449870,PIC
Job83,1,431.674504,1000.013454,1000.013661,117286.576952,CERN
Job299,1,87971.127771,88000.195517,92910.168542,118038.807862,RAL
Job368,1,88359.274552,96000.113881,96010.785470,118169.753927,PIC
Job256,1,87749.410234,88000.114241,88440.261517,118943.621445,IN2P3
